Text,Text_length,token_length
رحمه الله وجعله في اهل الجنة انشاء الله ,40,14
اول لحاجة طلب الربح والتوفيق من عند الرب بالفعلصلاة وفعل الخيروبالقولدعاءورضا الوالدين ومن بعد تعبك وأخيرا دعواتنا ليك خويا فالله ربي ينجحكوهذا كادوك تاع ربح ,158,58
التاريخ الأمازيغي كتبه العلامة بن خلدون و الرحالة المؤرخ البكري و المقري التلمساني و الغبريني البجائي و إمام النسابة ابن حزم و الحافظ السلاوي و العلامة مبارك الميلي رحمهم الله,175,60
لي جا من زمن الكورونا يخبط جام ,31,12
يا jeune راك زعفان يحيا فارس ,29,12
راني نلاحظ كل مرة لمستوى تعكم يزيد يطلع ماشاء الله ربي يوفقكم ,62,23
أفضل صانع محتوى جزائري نتابعو لحد الآن  في زمن الرداءة راك ساد ثغرة في اليوتيوب الجزائري  تتفرج و تثقف و تزيد تسبح مولاك على هذه المناظر اللي ينقلهالنا  ربي يوفقك و يكملك بالخير أخي ,182,76
عجبني الميساج لي وصلتو حفظك  ,29,14
ششيباأنا تو أنا تو أنا أقول النبيلة الغريبة أن انظر اه اه اه اه اه اه اه اه خخ اه يجي نمر إني أتمنى من أمي لولو ضد骂你Michael麻将ضصقغعهحجةمم ,137,59
وين راه يفوت فالثلفاز وعلى شحال ,32,13
احلى شي كاين في رمضان زوم شبعونا خورطي برامج تافهة ومحتوى لا هادف راحت بنة رمضان قاع الله يهدينا ويصلح حالنا ,109,42
العتروس غي تاع تصاور إنسطاكرام برك ماشي ديال الطريق والحياة الواقعية ,69,24
ومن هنا نستنتج ان هشام منجحش من العدم يعني حتى لو كاين ممولين وهو مكانش تاعب على روحه وعندو حقيبة مليئة بكل هته الخبرات والتجارب مستحيل كان ينجح اللهم بارك له وارزقنا الفهم والتسخير الذي رزقته ,193,71
مرحبا بيك أخي في وطنك الثاني الجزائر فأنا من دائرة حجوط ولاية تيبازة وهي دائرة جميلة جدا ,89,31
مزال يومين لرمضان يا من عاش ,28,12
ربي يشافيك يا عمي صويلح انت اللي تنحي علينا خيق ,48,19
ألي يعاود يتفرجو في الحجز الصحي يخبط جام ,41,17
هادي الحلقة حطوها لبارح و مبعدا نحاوها لي توله يدير لايك ,57,25
راني شبعت من هاد الطرق سنة  ,28,12
مرحبا بك اخي جواد في بشار  وناس الصحراء المضيفيين ,50,19
   اللهم صل وسلم وبارك على سيدنا ونبينا وحبيبنا العظيم محمد وال محمد الطيبين الطاهرين ,86,28
لاس فيغاس شفتها غي في GTA San Andreas  ,39,15
توقعت الحلقة قادمة يوم مور فطور خرجت نيشان سبحان الله ,54,20
 لا إله الا الله مرات,21,7
نموت عليك سمير قداه و انا نسنى ,31,14
والله غير نحبگ خونا هشام بون كونتياسيو فرار ,44,20
القائد طارق بن زياد في فتحات اسبانية ,37,15
اقسم بالله فيديو كامل وانا نضحك ,32,11
كفي جهل و سفه بالدين  ما علاقة القرءان بأمك  ,45,21
والله غير ضحكت حتى جآني قلبي هه شكرا ,37,18
ضربها وزيد يحب تخلي المكلا المفضلة عند واحد مهبول كتسبرت ميسي وهو تان يستحق الضربات بكل قوة هه ,95,36
الله يبارك يعجز اللسان عن الكلام ,33,11
كل مايجوا يجيبولي التمر حمود بوعلام قلب اللوز لهريسة ربي,56,23
وقيل راك حاسب الجزائر هي العتروس بلا فيتاس هه ,46,20
كيف حاطلك قلب في فيديو صار له  سنين ,36,14
 وجميل عطفك ثم إني مسلم فلما قرأها الإمام الشافعي بكى بكاء شديد,63,27
فخاطب مشاهدين يكسبونك فعلا المال  هل سمعت بمعيار إسمه ,54,24
مع رمضان وزادو فكرونا بالشمة احليل ,35,13
رني حاب ننجاح ياخويا و عندي راس مال لباس بيه مي رهي تلفتلي ملغري شفت لي  فيديو ,79,34
من وجهك باين بلي ندمت ملي روحت للبلاد بالتوفيق عسا ان تكرهوا شيئا وهو خير لكم ,78,31
الصدقة على الميت لها اجر كبير له ولمن عملها كأنم زرع سنبل بعشر سنابل ,69,27
يا خاوتي ادعموا هذا الانسان على وجه ربي اوصلوه للمليون راه بزاف يستاهل ,71,27
نقعد نتفرج في رمضان و نجوز الوقت ,33,12
أنا حلمي نكمل دراستي بأمريكا و نمشي ليها و الله ,48,20
المفروض الممثل يبعث رسالة ويشارك في صلح المجتمع ولكن أرى أن يعلمون للبنات كيف يتخلون عن انوثتهن و الغير موجودة في عصرنا هذا ,124,44
بصحتك خويا و ان شاء الله ترجع بسلامة ,37,17
من فضلك قصتك ديرها في كتابقصة محارب صح ,39,17
نلعب معكم باش نربح  والله الوحد راه مشومر ,42,18
الناس تبكي في دعا التهجد ماشخزعبلاة تعكم ,41,17
   شبيك راني بسكري ونحكي في الواقع الاليم لي رانا عايشين فيه بسكرة راهي في تدهور ملحوظ ,87,37
والله مهابل نحيتولنا على خاطرنا شغول سافرنا معاكم merci ,56,20
ونحن لعاشور العاشر طهورا ان شاء الله صويلح ,43,17
ماشي صاحبو خوه هذاك وعندو غرين كارت تان ,40,18
assila hh مرحبا بيك نتي والعائلة ,33,12
أفضل سلسلة رمضانية مفيدة  ورائعة  تساهم على تثقيف المشاهدين بشكل كبير ورائعة أتمنى لكم المزيد من النجاح و التألقكما أضيف أني من أول المتابعين وأول معجبين بكم واصلوا لكي تصلوا إلى العالمية إن شاء لله أمين يارب العالمين وأحببكم ,226,77
الله يرحم الشيخ عبد الباسط عبد الصمد صوته ياخذك من هذه الدنيا ,62,23
ما حبيتش يخلاص رمضان علاجال هاد السلسلة نتمنى مينداك تديرولنا سلاسل هك في اليامات نورمال ,89,33
كيف اتواصل مع هذا المدرس القران وجزاكم الله خيرا شكرا ,54,19
شكون يحب الببوش هه البنة الشابة ,32,15
Najat Othman هه يبي متابعة لي بروفايله لغة الشات هادي هه من نفس العيلة إللي قلتي عليها شكله ,92,36
وشوف وراها للكنوز المخفيا تصيب الحكمة كامنة في كل أمقام,55,22
السلام عليكم ورحمه الله وبركاته  الله يوفقك يارب العالمين ,58,16
القران يقصد مجموعنا الشمسية العلم قائم على التجربة متقدرش تكذبو اشري تيليسكوب و شوف ,84,30
نفرح كي نشوف هاد لمستوى فدزاير ,31,14
قوليلي برك خويا خبيب وش من ولاية ,33,14
اليوم برك اكتشفت قناتك تووب لي فيديوواصل ,41,16
أعشر قاع الناس عشرة مرضيا وكرم جارك لاتشد عليه أطعام,52,21
رحت للقالة في صيف بصح مالحقتش لهاذا الطايلاندي وااع و ماركبتش الفلوكة وااه ,75,34
أدعيولي ربي يكتبلي نقرا فهارفارد إنشاء الله ,44,19
باارك الله فيك كلامك صاادق من القلب نتمنالك كل التوفيق في قناتك و حياتك ,72,27
على جميع الآباء تطبيق الخطة الدقيوسية لزوااج بناتهم دقيوس انا غير اللي يضرب بالموس و داخل لاحباس ابعثلي بيلووت هه ,114,45
ربي يرحمك ويغفرلك ياالنوري وترحمو عليه ,39,18
عندك الحق خويا تونس عايشة على ضهر الجزائر وكي تروح ليهم يحقروك ,63,25
