id,Arabic,English,pred_ar,pred_en,chrf_en_to_ar,chrf_ar_to_en
42338,سمحلي، بصح لو كان نحط الباب حداه دروك، مبابي هو النجم الأول بمليون بالمية. إذا راك تهدر على لاعب، خليني نسقسيك: هل تختار طريق مضمون وين تكون نجم، ولا طريق فيه منافسة؟ حط في بالك، كاين حاجة أكبر من مانشستر سيتي، أكبر من اللاعبين، هو المشروع. لا، كاين حاجة أكبر من اللاعبين نفسهم. هي ميزة ماشي عيب. راني رايح لريال مدريد، أنا النجم. لا، ما تقدرش تدير كلش وحدك.,"I'm sorry, but if I put the door next to it now, Mbappe is definitely the top star, a million percent. If you're talking about a player, let me ask you: would you choose a guaranteed path where you'll be a star, or one with competition? Keep in mind, there's something bigger than Manchester City, bigger than the players—it's the project. No, there's something bigger than players themselves. It's an advantage, not a flaw. I'm going to Real Madrid, I'm the star. No, you can't do it all alone.",ڨاع سمحلي، بصح لوكان نحط الباب حداه دروك، مبابي هو النجم الأول أكيد، مية بالمية. لوكان راك تهدر على لاعب، خليني نسقسيك: واش تخير طريق مضمونة وين تكون نجم، ولا وحدة فيها منافسة؟ دير في بالك، كاين حاجة أكبر من مانشستر سيتي، أكبر من اللاعبين - هي المشروع. لا، كاين حاجة أكبر من اللاعبين في حد ذاتهم. هي ميزة ماشي عيب. راني رايح لريال مدريد، أنا هو النجم.,"100%, sorry, but if I put the door next to him now, Mbappé is the number one star. If you're talking about a player, let me ask you: would you choose a guaranteed path where you're a star, or a path with competition? Keep in mind, there's something bigger than Manchester City, bigger than the players, it's the project. No, there's something bigger than the players themselves. It's an advantage, not a disadvantage. I'm going to Real Madrid, I'm the star. No, you can't do everything on",75.079773911468,81.78889883260386
21665,مرحبا بيك في غابتنا، يا سيدي العزيز.,"Welcome to our jungle, dear sir.",ڨدنا لغابة تاعنا، يا سيدي العزيز.,"<em>Welcome to our forest, my dear sir.</em>",52.58137521144617,50.21607723898859
9349,إيه، واش هي الحالة دروك؟ نخلوها عايشة وحدها ديما؟ لا، ما نخلوهاش عايشة وحدها. بصح اسمع، خلي خاوتك يديروا واش يحبوا.,"So, what's the situation now? Should we leave her living alone all the time? No, we won't leave her living alone. But listen, let your siblings do what they want.",ڨاع، واش هي الحالة دروك؟ نخلوها تعيش وحدها طول الوقت؟ لا، ما نخلوهاش تعيش وحدها. بصح اسمع، خليهم خاوتك يديرو واش يحبو.,"<em>So what's the situation now? Should we leave her alone forever? No, we won't leave her alone. But listen, let your brothers do whatever they want.</em>",63.96345669371599,67.10137376716119
10223,يا بنتي، راكي تشفاي مليح واش صرا نهار الحادثة؟ علاش راكي تفكرينا بهاد الذكريات المؤلمة؟ هادي صرات عندها 30 سنة، بصح راني شافي، راني شافي، راني شافي على هذيك الليلة. كانت ظلام، وسمعت العياط والغاشي، هبطت نجري. لقيت الدار شاعلة فيها النار، وأنا والجيران كنا نحاولو نطفيو النار قبل ما يلحقو لي بومبيي. حتى قدرنا نخرجو بنتهم؛ مسكينة، كانت مخلوعة وترجف.,"Well, do you remember clearly what happened on the day of the incident, my daughter? Why are you bringing up these painful memories? This happened about 30 years ago, but I remember, I remember, I remember that night. It was dark, and I heard screaming and shouting, so I ran down quickly. I found the apartment on fire, and the residents and I were trying to put out the fire before the firefighters arrived. We even managed to save their daughter; poor thing, she was scared and trembling.",ڨاع، تفكرتي مليح واش صرا نهار الحادثة يا بنتي؟ علاش راكي تفكري في هاد الذكريات المؤلمة؟ هادشي صرا حوالي 30 سنة، بصح راني متفكر، متفكر، متفكر هاداك الليل. كان الحال مظلم، وسمعت صراخ وصيحات، ولهذا جريت بالخف. لقيت الشقة شاعلة نار، وأنا والساكنين كنا نحاولوا نطفوا النار قبل ما يلحقوا رجال الإطفاء. حتى قدرنا,"<em>My daughter, how are you feeling after what happened on the day of the accident? Why are you bringing back these painful memories? This happened 30 years ago, but I'm fine, I'm fine, I'm fine about that night. It was dark, and I heard the crying and the screaming, so I ran down. I found the house on fire, and my neighbors and I were trying to put out the fire before it reached the gas tanks. We managed to get her out; poor thing, she was terrified and shaking.</em>",45.06369214250901,62.23779156912281
27678,راني رايح. اقعد هنا بالاك يرجع.,I'll go. Stay here in case he comes back.,ڨاع راني رايح. اقعد هنا في حالة يرجع.,"1 am. Stay here, he might come back.",69.64497297866863,39.246495393217934
27707,البسي قشك ودرك نديك.,Get dressed and I'll take you right away.,ڨعد لبس روح ونجيبك ديريكت.,1000 dinars and I'll take you.,15.156642712108297,43.42616149237458
38452,غمامة ما تنتهي ش.,An endless suffocation.,ڨاع ضيق.,100% cloudy,5.6985655335036345,3.324468085106383
29193,واش قلت لعائلتك عليا قبل ما يتلاقاو بيا؟,What did you tell your family about me before they met me?,ڨالك عائلتك علىّ قبل ما يتلاقاو بيا؟,What did you tell your family about me before they met me?,60.02239374220277,100.0
47725,لازم تعرف أهم المعابد والمتاحف اللي تما باش ما يفوتك والو.,You must learn about the most important temples and museums there so you don't miss anything.,ڨاع لازم تقرا على أهم المعابد والمتاحف اللي تما باش ما تفوتك والو.,1. You need to know the most important temples and museums there so you don't miss anything.,76.66343491490754,79.2832950062419
2675,هاد الفخ خدموه للعباد، وهادي كانت راح تكون آخر حاجة نكملوها. دير جيم وبارتاج.,"This trap was made for people, and this would have been the last thing we finished. Like and share.",ڨباطة هادي كانت مخدومة للناس، وهادي كانت آخر حاجة كملناها. دير لايك وشير.,10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,34.528790457809464,0.0
7369,المعجون راه حلو.,The jams are sweet.,ڨراميش الشوكولا حلوين.,100% jam,16.704045358238847,5.5620458207149195
24200,أنا محمود.,I am Mahmoud.,ڨاع أنا محمود.,1 am Mahmoud.,91.47460923326996,83.50153318903318
43872,سقساوني واش راني حاب، قلت والو، وزعفت كيما بابا، بصح في الحقيقة كنت حاب حاجة بالمعنى. قصدي، ما راكش عارف بالظبط واش راك حاب. لأ، بصح لازم تخدم على روحك، على بيها قاع الناس تخدم على روحها، تقرا كتب على هاد الخمس صوالح، وكي راك عايش حياتك، تحاول تشوف كيفاش هاد صوالح يخدموا.,"They asked me what I wanted, I said nothing, and I got upset like my father, but in reality, I wanted something specific. What I mean is, you don't really know exactly what you want. No, but you need to work on yourself, that's why everyone works on themselves, reading books about these five things, and as you live your life, you try to see how these things work.",ڨالو واش حاب، قلت ما حاب والو، وصرطعت كيما بابا، بصح في الحقيقة، كنت حاب حاجة معينة. قصدي، ما راكش تعرف بالظبط واش راك حاب. لا، بصح لازم تخدم على روحك، على بيها الناس كامل تخدم على روحها، تقرا كتب على هاد الخمس حاجات، وكي تعيش حياتك، تحاول تشوف كيفاش هاد الحاجات تمشي.,"1 asked me what I want, I said nothing, and I got upset like my father, but actually I wanted something in a way. I mean, you don't really know what you want. No, but you have to work on yourself, that's why everyone works on themselves, reads books about these five things, and while you're living your life, you try to see how these things work.",67.39500338776736,78.53804363393292
